date,country,state,city,ibgeID,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,lat,long
2020-04-21,Brazil,SP,Jacareí/SP,3524402,0,0,2,21,0.0,8.98734,0.0,-23.2983,-45.9658
2020-04-21,Brazil,CE,Jaguaribe/CE,2306900,0,2,1,11,5.76668,31.71674,0.18182,-5.9021300000000005,-38.6227
2020-04-21,Brazil,SP,Jaguariúna/SP,3524709,0,0,1,3,0.0,5.2184800000000005,0.0,-22.7037,-46.9851
2020-04-21,Brazil,SP,Jandira/SP,3525003,0,1,2,16,0.8004,12.80645,0.0625,-23.5275,-46.9023
2020-04-21,Brazil,PE,Jataúba/PE,2608008,0,0,1,1,0.0,5.8309,0.0,-7.97668,-36.4943
2020-04-21,Brazil,SP,Jaú/SP,3525300,0,0,1,5,0.0,3.3277400000000004,0.0,-22.2936,-48.5592
2020-04-21,Brazil,BA,Jequié/BA,2918001,0,0,1,20,0.0,12.823310000000001,0.0,-13.8509,-40.0877
2020-04-21,Brazil,RO,Ji-Paraná/RO,1100122,1,2,0,7,1.5507600000000001,5.4276599999999995,0.28570999999999996,-10.8777,-61.9322
2020-04-21,Brazil,SC,Joinville/SC,4209102,0,2,6,100,0.33871999999999997,16.935779999999998,0.02,-26.3045,-48.8487
2020-04-21,Brazil,MG,João Monlevade/MG,3136207,0,0,1,2,0.0,2.5028200000000003,0.0,-19.8126,-43.1735
2020-04-21,Brazil,PB,João Pessoa/PB,2507507,5,25,20,205,3.09018,25.33946,0.12195,-7.1150899999999995,-34.8641
2020-04-21,Brazil,CE,Juazeiro do Norte/CE,2307304,0,0,2,7,0.0,2.55282,0.0,-7.196210000000001,-39.3076
2020-04-21,Brazil,MG,Juiz de Fora/MG,3136702,0,2,4,99,0.35157,17.402829999999998,0.0202,-21.7595,-43.3398
2020-04-21,Brazil,SP,Jundiaí/SP,3525904,1,6,2,53,1.43211,12.650310000000001,0.11320999999999999,-23.1852,-46.8974
2020-04-21,Brazil,SE,Lagarto/SE,2803500,0,0,1,2,0.0,1.91556,0.0,-10.9136,-37.6689
2020-04-21,Brazil,AP,Laranjal do Jari/AP,1600279,0,0,1,8,0.0,15.86987,0.0,-0.8049109999999999,-52.453
2020-04-21,Brazil,MG,Lavras/MG,3138203,0,0,1,7,0.0,6.745489999999999,0.0,-21.248,-45.0009
2020-04-21,Brazil,SP,Limeira/SP,3526902,0,1,1,10,0.32668,3.2667599999999997,0.1,-22.566,-47.397
2020-04-21,Brazil,PE,Limoeiro/PE,2608909,0,3,1,9,5.33333,16.0,0.33333,-7.8726,-35.4402
2020-04-21,Brazil,SC,Lindóia do Sul/SC,4209854,0,0,1,4,0.0,87.66163,0.0,-27.0545,-52.068999999999996
2020-04-21,Brazil,ES,Linhares/ES,3203205,0,1,2,25,0.57619,14.40466,0.04,-19.3946,-40.0643
2020-04-21,Brazil,PR,Londrina/PR,4113700,0,7,-4,90,1.22865,15.796870000000002,0.07778,-23.304000000000002,-51.1691
2020-04-21,Brazil,GO,Luziânia/GO,5212501,0,2,-1,9,0.96016,4.32071,0.22221999999999997,-16.253,-47.95
2020-04-21,Brazil,AP,Macapá/AP,1600303,0,11,28,386,2.18546,76.68970999999999,0.0285,0.034934,-51.0694
2020-04-21,Brazil,RN,Macaíba/RN,2407104,0,0,1,11,0.0,13.615210000000001,0.0,-5.85229,-35.3552
2020-04-21,Brazil,AL,Maceió/AL,2704302,1,13,36,176,1.27583,17.27272,0.07386000000000001,-9.665989999999999,-35.735
2020-04-21,Brazil,SP,Mairiporã/SP,3528502,1,4,3,14,3.99285,13.974979999999999,0.28570999999999996,-23.3171,-46.5897
2020-04-21,Brazil,AM,Manacapuru/AM,1302504,-1,12,17,218,12.32324,223.87217,0.05505,-3.29066,-60.6216
2020-04-21,Brazil,AM,Manaus/AM,1302603,7,163,37,1809,7.4676,82.87661,0.09011,-3.1186599999999998,-60.0212
2020-04-21,Brazil,PR,Mandaguari/PR,4114203,0,0,1,1,0.0,2.90698,0.0,-23.5446,-51.67100000000001
2020-04-21,Brazil,PA,Marabá/PA,1504208,0,0,1,6,0.0,2.14785,0.0,-5.38075,-49.1327
2020-04-21,Brazil,CE,Maracanaú/CE,2307650,0,5,-1,78,2.19408,34.22764,0.0641,-3.86699,-38.6259
2020-04-21,Brazil,CE,Maranguape/CE,2307700,0,2,3,21,1.55065,16.28185,0.09523999999999999,-3.89143,-38.6829
2020-04-21,Brazil,RS,Marau/RS,4311809,0,1,2,24,2.26444,54.3466,0.04167,-28.4498,-52.1986
2020-04-21,Brazil,MG,Mariana/MG,3140001,0,1,3,12,1.6468,19.76154,0.08333,-20.3765,-43.413999999999994
2020-04-21,Brazil,AL,Maribondo/AL,2704807,0,0,1,1,0.0,7.5392,0.0,-9.58353,-36.3045
2020-04-21,Brazil,PR,Maringá/PR,4115200,0,5,8,49,1.1801700000000002,11.565710000000001,0.10203999999999999,-23.4205,-51.9333
2020-04-21,Brazil,MG,Maripá de Minas/MG,3140209,0,0,1,1,0.0,33.63606,0.0,-21.6979,-42.9546
2020-04-21,Brazil,PA,Marituba/PA,1504422,0,1,1,18,0.7603300000000001,13.686029999999999,0.055560000000000005,-1.36002,-48.3421
2020-04-21,Brazil,CE,Mauriti/CE,2308104,0,0,1,2,0.0,4.169969999999999,0.0,-7.3859699999999995,-38.7708
2020-04-21,Brazil,SP,Mauá/SP,3529401,0,4,3,96,0.8458200000000001,20.29976,0.04167,-23.6677,-46.4613
2020-04-21,Brazil,AM,Maués/AM,1302900,0,2,6,28,3.12965,43.81504,0.07143,-3.39289,-57.7067
2020-04-21,Brazil,RJ,Mesquita/RJ,3302858,2,9,6,68,5.11065,38.61377,0.13235,-22.8028,-43.4601
2020-04-21,Brazil,SP,Mineiros do Tietê/SP,3529807,0,1,1,3,7.74713,23.2414,0.33333,-22.412,-48.451
2020-04-21,Brazil,SP,Mogi das Cruzes/SP,3530607,0,8,4,124,1.79436,27.812540000000002,0.06452000000000001,-23.5208,-46.1854
2020-04-21,Brazil,CE,Mombaça/CE,2308500,0,0,1,6,0.0,13.699570000000001,0.0,-5.73844,-39.63
2020-04-21,Brazil,SP,Monte Alto/SP,3531308,0,1,2,11,1.9802799999999998,21.78304,0.09091,-21.2655,-48.4971
2020-04-21,Brazil,PE,Moreno/PE,2609402,0,2,2,12,3.18552,19.11315,0.16667,-8.10871,-35.0835
2020-04-21,Brazil,RN,Mossoró/RN,2408003,0,8,1,106,2.69018,35.644870000000004,0.07547000000000001,-5.18374,-37.3474
2020-04-21,Brazil,CE,Mulungu/CE,2309102,0,0,1,2,0.0,18.47916,0.0,-4.30294,-38.9951
2020-04-21,Brazil,MG,Muriaé/MG,3143906,0,0,2,7,0.0,6.43601,0.0,-21.13,-42.3693
2020-04-21,Brazil,AL,Murici/AL,2705507,0,0,-1,1,0.0,3.54158,0.0,-9.30682,-35.9428
2020-04-21,Brazil,RN,Natal/RN,2408102,1,7,21,304,0.79175,34.38439,0.023030000000000002,-5.79357,-35.1986
2020-04-21,Brazil,SC,Navegantes/SC,4211306,0,0,1,18,0.0,22.092670000000002,0.0,-26.8943,-48.6546
2020-04-21,Brazil,SP,Nazaré Paulista/SP,3532405,0,0,1,1,0.0,5.3984,0.0,-23.1747,-46.3983
2020-04-21,Brazil,PI,Nazária/PI,2206720,0,0,1,1,0.0,11.668610000000001,0.0,-5.35128,-42.8153
2020-04-21,Brazil,RJ,Nilópolis/RJ,3303203,0,0,1,31,0.0,19.07868,0.0,-22.8057,-43.4233
2020-04-21,Brazil,RJ,Niterói/RJ,3303302,0,16,19,233,3.11536,45.367459999999994,0.06867000000000001,-22.8832,-43.1034
2020-04-21,Brazil,RJ,Nova Iguaçu/RJ,3303500,2,17,6,196,2.07032,23.8696,0.08673,-22.7556,-43.4603
2020-04-21,Brazil,SP,Nova Odessa/SP,3533403,0,1,1,2,1.66185,3.32369,0.5,-22.7832,-47.2941
2020-04-21,Brazil,CE,Ocara/CE,2309458,0,0,2,2,0.0,7.78119,0.0,-4.4852300000000005,-38.5933
2020-04-21,Brazil,AP,Oiapoque/AP,1600501,0,0,1,6,0.0,22.0022,0.0,3.8407400000000003,-51.8331
2020-04-21,Brazil,PE,Olinda/PE,2609600,4,23,20,253,5.86014,64.46155,0.09091,-8.01017,-34.8545
2020-04-21,Brazil,SP,Osasco/SP,3534401,0,27,20,321,3.86588,45.961009999999995,0.08411,-23.5324,-46.7916
2020-04-21,Brazil,SP,Ourinhos/SP,3534708,0,0,3,10,0.0,8.807310000000001,0.0,-22.9797,-49.8697
2020-04-21,Brazil,PA,Pacajá/PA,1505486,0,0,1,1,0.0,2.09617,0.0,-3.8354199999999996,-50.6399
2020-04-21,Brazil,RR,Pacaraima/RR,1400456,0,0,4,13,0.0,74.70835,0.0,4.4799,-61.1477
2020-04-21,Brazil,CE,Pacatuba/CE,2309706,0,0,4,16,0.0,19.17729,0.0,-3.9784,-38.6183
2020-04-21,Brazil,PR,Paiçandu/PR,4117503,0,0,1,1,0.0,2.4224200000000002,0.0,-23.4555,-52.04600000000001
2020-04-21,Brazil,AL,Palmeira dos Índios/AL,2706307,0,0,1,2,0.0,2.73157,0.0,-9.40568,-36.6328
2020-04-21,Brazil,PR,Paranaguá/PR,4118204,0,2,1,12,1.2908600000000001,7.7451300000000005,0.16667,-25.5161,-48.5225
2020-04-21,Brazil,PA,Parauapebas/PA,1505536,0,4,6,25,1.9205599999999998,12.00348,0.16,-6.06781,-49.9037
2020-04-21,Brazil,AM,Parintins/AM,1303403,0,3,8,29,2.62529,25.37782,0.10345,-2.63741,-56.729
2020-04-21,Brazil,SP,Pariquera-Açu/SP,3536208,0,0,1,4,0.0,20.35831,0.0,-24.7147,-47.8742
2020-04-21,Brazil,RN,Parnamirim/RN,2403251,0,0,3,73,0.0,27.919179999999997,0.0,-5.91116,-35.271
2020-04-21,Brazil,PI,Parnaíba/PI,2207702,0,2,4,10,1.3065200000000001,6.53262,0.2,-2.90585,-41.7754
2020-04-21,Brazil,PE,Passira/PE,2610509,0,0,2,3,0.0,10.368780000000001,0.0,-7.9971,-35.5813
2020-04-21,Brazil,MG,Patos de Minas/MG,3148004,0,1,1,13,0.65579,8.525260000000001,0.07692,-18.5699,-46.5013
2020-04-21,Brazil,RN,Pau dos Ferros/RN,2409407,0,0,1,2,0.0,6.58025,0.0,-6.10498,-38.2077
2020-04-21,Brazil,PE,Paudalho/PE,2610608,0,6,2,13,10.61834,23.00641,0.46153999999999995,-7.90287,-35.1716
2020-04-21,Brazil,PE,Paulista/PE,2610707,1,7,11,164,2.10987,49.43124,0.04268,-7.934010000000001,-34.8684
2020-04-21,Brazil,BA,Paulo Afonso/BA,2924009,0,0,1,1,0.0,0.84903,0.0,-9.3983,-38.2216
2020-04-21,Brazil,MA,Paço do Lumiar/MA,2107506,0,3,6,51,2.45505,41.735890000000005,0.058820000000000004,-2.51657,-44.1019
2020-04-21,Brazil,SP,Pederneiras/SP,3536703,1,1,0,1,2.1419200000000003,2.1419200000000003,1.0,-22.3511,-48.7781
2020-04-21,Brazil,CE,Pedra Branca/CE,2310506,0,1,-2,1,2.3117099999999997,2.3117099999999997,1.0,-5.45341,-39.7078
2020-04-21,Brazil,SC,Penha/SC,4212502,0,1,1,4,3.0739900000000002,12.295960000000001,0.25,-26.7754,-48.6465
2020-04-21,Brazil,CE,Pentecoste/CE,2310704,0,0,-1,1,0.0,2.64894,0.0,-3.7927400000000002,-39.2692
2020-04-21,Brazil,SP,Peruíbe/SP,3537602,0,0,1,7,0.0,10.2513,0.0,-24.311999999999998,-47.0012
2020-04-21,Brazil,RJ,Petrópolis/RJ,3303906,1,7,0,71,2.28615,23.18814,0.09859,-22.52,-43.1926
2020-04-21,Brazil,SP,Piedade/SP,3537800,0,0,1,2,0.0,3.6135,0.0,-23.7139,-47.4256
2020-04-21,Brazil,AL,Pilar/AL,2706901,0,0,1,2,0.0,5.696219999999999,0.0,-9.60135,-35.9543
2020-04-21,Brazil,RO,Pimenta Bueno/RO,1100189,0,0,1,1,0.0,2.72777,0.0,-11.672,-61.198
2020-04-21,Brazil,SP,Pindamonhangaba/SP,3538006,0,1,1,3,0.59408,1.78223,0.33333,-22.9246,-45.4613
2020-04-21,Brazil,CE,Pindoretama/CE,2310852,0,0,-1,2,0.0,9.72432,0.0,-4.01584,-38.3061
2020-04-21,Brazil,PR,Pinhão/PR,4119301,0,0,1,2,0.0,6.17455,0.0,-25.6944,-51.6536
2020-04-21,Brazil,SP,Piracicaba/SP,3538709,0,2,4,25,0.49488000000000004,6.18594,0.08,-22.7338,-47.6476
2020-04-21,Brazil,PI,Piracuruca/PI,2208304,1,2,0,5,6.946619999999999,17.36654,0.4,-3.93335,-41.7088
2020-04-21,Brazil,AC,Plácido de Castro/AC,1200385,0,1,1,20,5.06047,101.20945,0.05,-10.2806,-67.1371
2020-04-21,Brazil,CE,Porteiras/CE,2311108,0,0,1,2,0.0,13.336889999999999,0.0,-7.52265,-39.114000000000004
2020-04-21,Brazil,RS,Porto Alegre/RS,4314902,0,10,3,393,0.67396,26.48657,0.02545,-30.0318,-51.2065
2020-04-21,Brazil,RO,Porto Velho/RO,1100205,0,3,28,163,0.56653,30.7812,0.0184,-8.760769999999999,-63.8999
2020-04-21,Brazil,SC,Pouso Redondo/SC,4213708,1,1,0,1,5.72967,5.72967,1.0,-27.2567,-49.9301
2020-04-21,Brazil,SP,Poá/SP,3539806,0,3,2,28,2.55423,23.83953,0.10714000000000001,-23.5333,-46.3473
2020-04-21,Brazil,SP,Praia Grande/SP,3541000,0,7,3,57,2.1533599999999997,17.53452,0.12280999999999999,-24.0084,-46.4121
2020-04-21,Brazil,AM,Presidente Figueiredo/AM,1303536,0,1,1,12,2.75642,33.07699,0.08333,-2.02981,-60.0234
2020-04-21,Brazil,MA,Presidente Juscelino/MA,2109205,0,0,2,2,0.0,15.705979999999998,0.0,-2.91872,-44.0715
2020-04-21,Brazil,SP,Presidente Prudente/SP,3541406,0,2,2,8,0.87434,3.4973699999999996,0.25,-22.1207,-51.3925
2020-04-21,Brazil,SP,Promissão/SP,3541604,0,0,1,3,0.0,7.4198699999999995,0.0,-21.5356,-49.8599
2020-04-21,Brazil,SP,Quatá/SP,3541703,0,0,2,2,0.0,14.17535,0.0,-22.2456,-50.6966
2020-04-21,Brazil,RJ,Queimados/RJ,3304144,0,1,2,19,0.66525,12.63979,0.052629999999999996,-22.7102,-43.5518
2020-04-21,Brazil,CE,Quixeramobim/CE,2311405,0,1,3,8,1.23332,9.86655,0.125,-5.19067,-39.2889
2020-04-21,Brazil,MA,Raposa/MA,2109452,1,2,2,7,6.50174,22.75609,0.28570999999999996,-2.4254,-44.0973
2020-04-21,Brazil,PE,Recife/PE,2611606,7,114,135,1687,6.92703,102.50789,0.06758,-8.046660000000001,-34.8771
2020-04-21,Brazil,SP,Ribeirão Pires/SP,3543303,0,1,2,35,0.81042,28.364659999999997,0.028569999999999998,-23.7067,-46.4058
2020-04-21,Brazil,SP,Ribeirão Preto/SP,3543402,0,5,3,84,0.71094,11.943810000000001,0.05952,-21.1699,-47.8099
2020-04-21,Brazil,PE,Ribeirão/PE,2611804,0,0,1,2,0.0,4.21807,0.0,-8.50957,-35.3698
2020-04-21,Brazil,RJ,Rio Bonito/RJ,3304300,0,2,3,9,3.3222,14.94992,0.22221999999999997,-22.7181,-42.6276
2020-04-21,Brazil,AC,Rio Branco/AC,1200401,0,7,18,154,1.71855,37.8082,0.04545,-9.97499,-67.8243
2020-04-21,Brazil,SP,Rio Claro/SP,3543907,1,4,0,14,1.93776,6.78216,0.28570999999999996,-22.3984,-47.5546
2020-04-21,Brazil,RJ,Rio de Janeiro/RJ,3304557,26,283,344,3587,4.212,53.38669,0.0789,-22.9129,-43.2003
2020-04-21,Brazil,RS,Rosário do Sul/RS,4316402,0,0,1,1,0.0,2.53665,0.0,-30.2515,-54.9221
2020-04-21,Brazil,MA,Rosário/MA,2109601,0,0,2,3,0.0,7.019189999999999,0.0,-2.93444,-44.2531
2020-04-21,Brazil,CE,Russas/CE,2311801,0,0,1,8,0.0,10.230960000000001,0.0,-4.92673,-37.9721
2020-04-21,Brazil,BA,Salvador/BA,2927408,0,23,103,927,0.80074,32.27326,0.02481,-12.9718,-38.5011
2020-04-21,Brazil,RS,Sananduva/RS,4316600,0,0,1,3,0.0,18.43884,0.0,-27.947,-51.8079
2020-04-21,Brazil,PA,Santa Bárbara do Pará/PA,1506351,0,0,2,4,0.0,18.976229999999997,0.0,-1.1921899999999999,-48.238
2020-04-21,Brazil,PA,Santa Izabel do Pará/PA,1506500,0,0,4,6,0.0,8.47446,0.0,-1.2968600000000001,-48.1606
2020-04-21,Brazil,PA,Santa Maria do Pará/PA,1506609,0,0,1,1,0.0,4.02236,0.0,-1.35392,-47.5712
2020-04-21,Brazil,CE,Santa Quitéria/CE,2312205,0,1,1,4,2.28817,9.15269,0.25,-4.32608,-40.1523
2020-04-21,Brazil,PB,Santa Rita/PB,2513703,0,2,4,24,1.46428,17.57135,0.08333,-7.11724,-34.9753
2020-04-21,Brazil,SP,Santana de Parnaíba/SP,3547304,0,1,8,63,0.71712,45.17845,0.01587,-23.4439,-46.9178
2020-04-21,Brazil,CE,Santana do Acaraú/CE,2312007,0,0,1,4,0.0,12.3259,0.0,-3.46144,-40.2118
2020-04-21,Brazil,MG,Santana do Paraíso/MG,3158953,0,0,1,3,0.0,8.654760000000001,0.0,-19.3661,-42.5446
2020-04-21,Brazil,AP,Santana/AP,1600600,0,2,1,61,1.6479400000000002,50.26202,0.03279,-0.045433999999999995,-51.1729
2020-04-21,Brazil,PA,Santarém/PA,1506807,1,3,0,28,0.98493,9.19272,0.10714000000000001,-2.4384900000000003,-54.6996
2020-04-21,Brazil,SP,Santo André/SP,3547809,2,14,13,270,1.94776,37.56402,0.05185,-23.6737,-46.5432
2020-04-21,Brazil,AM,Santo Antônio do Içá/AM,1303700,0,0,1,11,0.0,50.921209999999995,0.0,-3.09544,-67.9463
2020-04-21,Brazil,MG,Santos Dumont/MG,3160702,0,0,2,3,0.0,6.4534199999999995,0.0,-21.4634,-43.5499
2020-04-21,Brazil,SP,Santos/SP,3548500,0,19,12,322,4.3848400000000005,74.31152,0.05901,-23.9535,-46.335
2020-04-21,Brazil,RJ,Saquarema/RJ,3305505,0,0,1,5,0.0,5.60727,0.0,-22.9292,-42.5099
2020-04-21,Brazil,CE,Senador Pompeu/CE,2312700,0,0,1,5,0.0,19.61092,0.0,-5.58244,-39.3704
2020-04-21,Brazil,RS,Serafina Corrêa/RS,4320404,0,1,1,8,5.71363,45.70906,0.125,-28.7126,-51.9352
2020-04-21,Brazil,PE,Serra Talhada/PE,2613909,0,0,2,6,0.0,6.9484699999999995,0.0,-7.9817800000000005,-38.289
2020-04-21,Brazil,ES,Serra/ES,3205002,0,11,19,307,2.1255599999999997,59.32253000000001,0.03583,-20.121,-40.3074
2020-04-21,Brazil,SP,Serrana/SP,3551504,-1,0,0,1,0.0,2.21695,0.0,-21.2043,-47.5952
2020-04-21,Brazil,SE,Simão Dias/SE,2807105,1,1,3,4,2.47011,9.88045,0.25,-10.7387,-37.8097
2020-04-21,Brazil,CE,Sobral/CE,2312908,0,0,3,32,0.0,15.31577,0.0,-3.6891300000000005,-40.3482
2020-04-21,Brazil,SP,Sorocaba/SP,3552205,3,12,6,56,1.7663200000000001,8.24283,0.21429,-23.4969,-47.4451
2020-04-21,Brazil,PE,Surubim/PE,2614501,0,0,1,2,0.0,3.07272,0.0,-7.847460000000001,-35.7481
2020-04-21,Brazil,SP,Suzano/SP,3552502,1,7,1,82,2.35186,27.550340000000002,0.08537,-23.5448,-46.3112
2020-04-21,Brazil,SP,São Bernardo do Campo/SP,3548708,0,20,12,310,2.38397,36.951570000000004,0.06452000000000001,-23.6914,-46.5646
2020-04-21,Brazil,SP,São Caetano do Sul/SP,3548807,0,4,7,110,2.48251,68.26913,0.03636,-23.6229,-46.5548
2020-04-21,Brazil,RN,São Gonçalo do Amarante/RN,2412005,0,2,1,34,1.95312,33.20312,0.058820000000000004,-5.79068,-35.3257
2020-04-21,Brazil,RJ,São Gonçalo/RJ,3304904,2,9,2,112,0.82962,10.324110000000001,0.08036,-22.8268,-43.0634
2020-04-21,Brazil,RN,São José de Mipibu/RN,2412203,0,0,1,5,0.0,11.38978,0.0,-6.0773,-35.2417
2020-04-21,Brazil,MA,São José de Ribamar/MA,2111201,1,5,6,111,2.81394,62.4694,0.04505,-2.54704,-44.0597
2020-04-21,Brazil,ES,São José do Calçado/ES,3204807,0,0,1,2,0.0,18.94657,0.0,-21.0274,-41.6636
2020-04-21,Brazil,SP,São José do Rio Preto/SP,3549805,1,8,1,72,1.7366,15.62938,0.11110999999999999,-20.8113,-49.3758
2020-04-21,Brazil,SP,São José dos Campos/SP,3549904,0,3,2,138,0.41553999999999996,19.11506,0.02174,-23.1896,-45.8841
2020-04-21,Brazil,SC,São José/SC,4216602,0,1,1,44,0.40554,17.84367,0.02273,-27.6136,-48.6366
2020-04-21,Brazil,RJ,São João de Meriti/RJ,3305109,0,8,3,92,1.69346,19.47477,0.08696,-22.8058,-43.3729
2020-04-21,Brazil,CE,São João do Jaguaribe/CE,2312502,0,0,1,1,0.0,13.08044,0.0,-5.27516,-38.2694
2020-04-21,Brazil,PE,São Lourenço da Mata/PE,2613701,4,18,5,73,15.89685,64.47055,0.24658000000000002,-8.006839999999999,-35.0124
2020-04-21,Brazil,SP,São Lourenço da Serra/SP,3549953,0,0,1,1,0.0,6.31912,0.0,-23.8491,-46.9432
2020-04-21,Brazil,MA,São Luís/MA,2111300,4,51,168,1300,4.62844,117.97975,0.03923,-2.53874,-44.2825
2020-04-21,Brazil,SP,São Manuel/SP,3550100,0,1,1,4,2.44176,9.76706,0.25,-22.7321,-48.5723
2020-04-21,Brazil,PA,São Miguel do Guamá/PA,1507607,0,1,4,6,1.6953200000000002,10.17191,0.16667,-1.61307,-47.4784
2020-04-21,Brazil,SP,São Paulo/SP,3550308,38,753,527,10342,6.145919999999999,84.41055,0.07281,-23.5329,-46.6395
2020-04-21,Brazil,PA,São Sebastião da Boa Vista/PA,1507706,0,0,3,3,0.0,11.26126,0.0,-1.71597,-49.5249
2020-04-21,Brazil,SP,São Vicente/SP,3551009,1,1,4,59,0.27337,16.12912,0.01695,-23.9574,-46.3883
2020-04-21,Brazil,AM,Tabatinga/AM,1304062,0,1,10,21,1.51874,31.89357,0.047619999999999996,-4.2416,-69.9383
2020-04-21,Brazil,PE,Tabira/PE,2614600,0,0,1,1,0.0,3.5045900000000003,0.0,-7.583660000000001,-37.5377
2020-04-21,Brazil,SP,Taboão da Serra/SP,3552809,1,8,5,124,2.76182,42.80822,0.06452000000000001,-23.6019,-46.7526
2020-04-21,Brazil,PA,Tailândia/PA,1507953,0,0,1,1,0.0,0.94039,0.0,-2.94584,-48.9489
2020-04-21,Brazil,RJ,Tanguá/RJ,3305752,0,4,2,8,11.65875,23.3175,0.5,-22.7423,-42.7202
2020-04-21,Brazil,BA,Taperoá/BA,2931202,0,0,1,4,0.0,18.980729999999998,0.0,-13.5321,-39.1009
2020-04-21,Brazil,SP,Tatuí/SP,3554003,0,0,1,7,0.0,5.74873,0.0,-23.3487,-47.8461
2020-04-21,Brazil,SP,Taubaté/SP,3554102,0,0,1,7,0.0,2.22276,0.0,-23.0104,-45.5593
2020-04-21,Brazil,CE,Tauá/CE,2313302,0,0,1,5,0.0,8.49488,0.0,-5.98585,-40.2968
2020-04-21,Brazil,AM,Tefé/AM,1304203,0,1,1,6,1.67087,10.02523,0.16667,-3.3682199999999995,-64.7193
2020-04-21,Brazil,PR,Telêmaco Borba/PR,4127106,0,0,1,8,0.0,10.12992,0.0,-24.3245,-50.6176
2020-04-21,Brazil,PI,Teresina/PI,2211001,0,7,14,150,0.8093899999999999,17.34415,0.046669999999999996,-5.09194,-42.8034
2020-04-21,Brazil,PA,Tracuateua/PA,1508035,0,0,1,1,0.0,3.23008,0.0,-1.07653,-46.9031
2020-04-21,Brazil,GO,Trindade/GO,5221403,0,0,2,7,0.0,5.48594,0.0,-16.6517,-49.4927
2020-04-21,Brazil,MS,Três Lagoas/MS,5008305,1,2,0,18,1.6476099999999998,14.828479999999999,0.11110999999999999,-20.7849,-51.7007
2020-04-21,Brazil,PE,Tupanatinga/PE,2615805,0,0,-1,0,0.0,0.0,0.0,-8.74798,-37.3445
2020-04-21,Brazil,MG,Uberaba/MG,3170107,1,3,3,26,0.89879,7.78949,0.11538,-19.7472,-47.9381
2020-04-21,Brazil,PI,União/PI,2211100,0,0,1,2,0.0,4.4959,0.0,-4.58571,-42.8583
2020-04-21,Brazil,SP,Valinhos/SP,3556206,0,3,2,14,2.32211,10.8365,0.21429,-22.9698,-46.9974
2020-04-21,Brazil,MG,Varzelândia/MG,3170909,1,1,0,1,5.17598,5.17598,1.0,-15.6992,-44.0278
2020-04-21,Brazil,ES,Venda Nova do Imigrante/ES,3205069,0,0,3,8,0.0,31.64933,0.0,-20.327,-41.1355
2020-04-21,Brazil,ES,Viana/ES,3205101,0,1,2,14,1.27813,17.89389,0.07143,-20.3825,-40.4933
2020-04-21,Brazil,RS,Victor Graeff/RS,4323200,0,0,2,2,0.0,69.39625,0.0,-28.5632,-52.7495
2020-04-21,Brazil,PA,Vigia/PA,1508209,0,0,1,9,0.0,16.76415,0.0,-0.861194,-48.1386
2020-04-21,Brazil,ES,Vila Velha/ES,3205200,0,8,23,345,1.61996,69.86097,0.023190000000000002,-20.3417,-40.2875
2020-04-21,Brazil,SP,Vista Alegre do Alto/SP,3556909,0,0,1,1,0.0,11.35074,0.0,-21.1692,-48.6284
2020-04-21,Brazil,BA,Vitória da Conquista/BA,2933307,0,1,2,22,0.29544000000000004,6.49965,0.04545,-14.8615,-40.8442
2020-04-21,Brazil,PE,Vitória de Santo Antão/PE,2616407,1,5,1,26,3.60342,18.73779,0.19230999999999998,-8.12819,-35.2976
2020-04-21,Brazil,ES,Vitória/ES,3205309,0,9,25,290,2.48552,80.08904,0.031030000000000002,-20.3155,-40.3128
2020-04-21,Brazil,RJ,Volta Redonda/RJ,3306305,0,6,1,147,2.19771,53.843790000000006,0.04082,-22.5202,-44.0996
2020-04-21,Brazil,BA,Água Fria/BA,2900405,1,1,0,0,5.89275,0.0,0.0,-11.8618,-38.7639
2020-04-21,Brazil,GO,Águas Lindas de Goiás/GO,5200258,0,0,2,5,0.0,2.3536099999999998,0.0,-15.7617,-48.2816
2020-04-22,Brazil,PE,Abreu e Lima/PE,2600054,1,1,2,31,1.0001,31.0031,0.032260000000000004,-7.90072,-34.8984
2020-04-22,Brazil,BA,Acajutiba/BA,2900306,0,0,1,1,0.0,6.59674,0.0,-11.6575,-38.0197
2020-04-22,Brazil,PB,Alagoa Nova/PB,2500403,0,0,1,1,0.0,4.79639,0.0,-7.05377,-35.7591
2020-04-22,Brazil,BA,Alagoinhas/BA,2900702,0,0,1,7,0.0,4.61754,0.0,-12.1335,-38.4208
2020-04-22,Brazil,RS,Alvorada/RS,4300604,0,1,-1,8,0.4755,3.804,0.125,-29.9914,-51.0809
2020-04-22,Brazil,PR,Amaporã/PR,4100905,0,0,5,6,0.0,95.8926,0.0,-23.0943,-52.7866
2020-04-22,Brazil,PE,Amaraji/PE,2600906,0,1,1,2,4.38039,8.76079,0.5,-8.37691,-35.4501
2020-04-22,Brazil,MA,Anajatuba/MA,2100709,0,1,3,4,3.7309300000000003,14.9237,0.25,-3.26269,-44.6126
2020-04-22,Brazil,PA,Ananindeua/PA,1500800,0,1,9,120,0.18847,22.61599,0.008329999999999999,-1.36391,-48.3743
