epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,lat,long
22,2020-05-27,Brazil,PR,TOTAL,3,167,201,3768,162,3712,1.46056,32.95447,0.04432,1830.0,1170.0,26677.0,233.3138,-25.4195,-49.2646
22,2020-05-27,Brazil,RJ,TOTAL,244,4605,2374,42398,4605,42398,26.67255,245.57278,0.10860999999999998,31934.0,,,,-22.9129,-43.2003
22,2020-05-27,Brazil,RN,TOTAL,0,242,0,5630,242,5630,6.90077,160.5428,0.042980000000000004,1410.0,14035.0,17630.0,502.72994000000006,-5.79357,-35.1986
22,2020-05-27,Brazil,RO,TOTAL,4,137,369,3862,137,3862,7.70865,217.30507000000003,0.03547,1778.0,441.0,12283.0,691.13365,-8.760769999999999,-63.8999
22,2020-05-27,Brazil,RR,TOTAL,0,102,277,2959,102,2682,16.83832,488.47648,0.03447,712.0,,3296.0,544.10898,2.82384,-60.6753
22,2020-05-27,Brazil,RS,TOTAL,6,209,263,7048,209,7048,1.837,61.94825,0.02965,5275.0,457.0,56929.0,500.37622999999996,-30.0318,-51.2065
22,2020-05-27,Brazil,SC,TOTAL,5,126,356,7372,126,7372,1.7586,102.89209,0.01709,4296.0,577.0,33062.0,461.4512,-27.5945,-48.5477
22,2020-05-27,Brazil,SE,TOTAL,11,127,177,5912,127,5912,5.52487,257.18928999999997,0.021480000000000003,2242.0,,15438.0,671.59816,-10.9091,-37.0677
22,2020-05-27,Brazil,SP,TOTAL,289,6712,3466,89483,6712,89483,14.617029999999998,194.8712,0.07501000000000001,18245.0,180720.0,35600.0,77.52774000000001,-23.5329,-46.6395
22,2020-05-27,Brazil,TO,TOTAL,1,65,165,3023,65,3023,4.13258,192.19692,0.0215,924.0,,3051.0,193.97711,-10.24,-48.3558
22,2020-05-28,Brazil,AC,TOTAL,9,122,349,5600,122,5600,13.83322,634.96743,0.02179,2163.0,405.0,11119.0,1260.7505099999998,-9.97499,-67.8243
22,2020-05-28,Brazil,AL,TOTAL,17,385,476,8056,385,8055,11.53607,241.38862000000003,0.04779,4558.0,1322.0,9783.0,293.13616,-9.665989999999999,-35.735
22,2020-05-28,Brazil,AM,TOTAL,73,1964,2638,36146,1964,36146,47.387,872.1233900000001,0.05434,28780.0,558.0,68629.0,1655.86666,-3.1186599999999998,-60.0212
22,2020-05-28,Brazil,AP,TOTAL,15,198,533,8152,198,8152,23.4117,963.89987,0.02429,3323.0,9527.0,20702.0,2447.8232399999997,0.034934,-51.0694
22,2020-05-28,Brazil,BA,TOTAL,39,570,893,15963,570,15963,3.8324300000000004,107.32825,0.035710000000000006,5220.0,49251.0,92541.0,622.20535,-12.9718,-38.5011
22,2020-05-28,Brazil,CE,TOTAL,62,2733,546,37821,2733,37821,29.92747,414.15546,0.07226,24979.0,46895.0,88342.0,967.3811400000001,-20.8508,-46.711999999999996
22,2020-05-28,Brazil,DF,TOTAL,9,142,539,8300,142,8300,4.70937,275.26575,0.01711,4494.0,841.0,118175.0,3919.22045,-15.7795,-47.9297
22,2020-05-28,Brazil,ES,TOTAL,27,538,719,12203,538,12203,13.387579999999998,303.65918999999997,0.04409,7012.0,,37645.0,936.7573699999999,-20.3155,-40.3128
22,2020-05-28,Brazil,GO,TOTAL,7,115,195,3101,115,3090,1.6385599999999998,44.18415,0.03708,,20732.0,10302.0,146.78655,-16.6864,-49.2643
22,2020-05-28,Brazil,MA,TOTAL,24,911,2503,30482,887,27979,12.876,430.82997,0.029889999999999996,8064.0,1621.0,40562.0,573.2998200000001,-2.53874,-44.2825
22,2020-05-28,Brazil,MG,TOTAL,15,255,675,8686,255,8686,1.2046,41.0321,0.02936,4003.0,101572.0,20142.0,95.14950999999999,-19.9102,-43.9266
22,2020-05-28,Brazil,MS,TOTAL,0,18,94,1356,18,1262,0.64772,48.794779999999996,0.013269999999999999,417.0,512.0,8321.0,299.42576,-20.4486,-54.6295
22,2020-05-28,Brazil,MT,TOTAL,7,54,176,2085,51,1951,1.54974,59.837,0.0259,624.0,405.0,5385.0,154.54305,-15.600999999999999,-56.0974
22,2020-05-28,Brazil,PA,TOTAL,180,2785,3461,35132,2704,33699,32.37294,408.37557999999996,0.07927000000000001,23252.0,252.0,32409.0,376.72334,-1.4554,-48.4898
22,2020-05-28,Brazil,PB,TOTAL,20,318,923,11132,318,11132,7.91414,277.0445,0.028569999999999998,2430.0,,32702.0,813.86178,-7.1150899999999995,-34.8641
22,2020-05-28,Brazil,PE,TOTAL,98,2566,794,30713,2566,30713,26.84923,321.36415,0.08355,11390.0,507.0,47523.0,497.25485999999995,-8.046660000000001,-34.8771
22,2020-05-28,Brazil,PI,TOTAL,8,146,260,4503,138,4243,4.460430000000001,137.57066,0.03242,438.0,172.0,35637.0,1088.74209,-5.09194,-42.8034
22,2020-05-28,Brazil,PR,TOTAL,7,174,273,4041,169,3984,1.52178,35.3421,0.04306,1806.0,1170.0,26677.0,233.3138,-25.4195,-49.2646
22,2020-05-28,Brazil,RJ,TOTAL,251,4856,2488,44886,4856,44886,28.12636,259.98348,0.10819000000000001,31934.0,,,,-22.9129,-43.2003
22,2020-05-28,Brazil,RN,TOTAL,26,268,833,6463,254,5630,7.642180000000001,184.29629,0.04147,1410.0,14035.0,17630.0,502.72994000000006,-5.79357,-35.1986
22,2020-05-28,Brazil,RO,TOTAL,5,142,390,4252,142,4252,7.98998,239.24938999999998,0.0334,1869.0,481.0,12283.0,691.13365,-8.760769999999999,-63.8999
22,2020-05-28,Brazil,RR,TOTAL,6,108,139,3098,102,2959,17.82881,511.42282,0.03486,1029.0,,3296.0,544.10898,2.82384,-60.6753
22,2020-05-28,Brazil,RS,TOTAL,4,213,1186,8234,213,8234,1.8721599999999998,72.37257,0.025869999999999997,5891.0,457.0,56929.0,500.37622999999996,-30.0318,-51.2065
22,2020-05-28,Brazil,SC,TOTAL,5,131,628,8000,131,8000,1.8283900000000002,111.65718000000001,0.016380000000000002,4539.0,567.0,33062.0,461.4512,-27.5945,-48.5477
22,2020-05-28,Brazil,SE,TOTAL,8,135,244,6156,135,6156,5.87289,267.80401,0.02193,2242.0,,15438.0,671.59816,-10.9091,-37.0677
22,2020-05-28,Brazil,SP,TOTAL,268,6980,6382,95865,6980,95865,15.200660000000001,208.76957,0.07281,18955.0,180562.0,87463.0,190.47215,-23.5329,-46.6395
22,2020-05-28,Brazil,TO,TOTAL,3,68,254,3277,68,3277,4.32332,208.34578,0.02075,924.0,,3051.0,193.97711,-10.24,-48.3558
22,2020-05-29,Brazil,AC,TOTAL,13,135,241,5841,135,5841,15.30725,662.2937099999999,0.02311,2163.0,148.0,12693.0,1439.22171,-9.97499,-67.8243
22,2020-05-29,Brazil,AL,TOTAL,21,406,563,8619,406,8618,12.16532,258.25826,0.04711,5067.0,1230.0,13764.0,412.42217,-9.665989999999999,-35.735
22,2020-05-29,Brazil,AM,TOTAL,47,2011,2763,38909,2011,38909,48.521,938.7885,0.05168,31121.0,558.0,71077.0,1714.9315100000001,-3.1186599999999998,-60.0212
22,2020-05-29,Brazil,AP,TOTAL,9,207,317,8469,207,8469,24.47587,1001.38224,0.02444,3534.0,9759.0,25311.0,2992.79558,0.034934,-51.0694
22,2020-05-29,Brazil,BA,TOTAL,39,609,954,16917,609,16917,4.09465,113.74253,0.036,5502.0,52594.0,109824.0,738.4087099999999,-12.9718,-38.5011
22,2020-05-29,Brazil,CE,TOTAL,126,2859,574,38395,2859,38395,31.30722,420.441,0.07446,25858.0,46727.0,93466.0,1023.49104,-20.8508,-46.711999999999996
22,2020-05-29,Brazil,DF,TOTAL,12,154,422,8722,154,8722,5.10734,289.26119,0.01766,4740.0,1049.0,140151.0,4648.04455,-15.7795,-47.9297
22,2020-05-29,Brazil,ES,TOTAL,22,560,700,12903,560,12903,13.93503,321.07797,0.0434,7351.0,,45955.0,1143.54323,-20.3155,-40.3128
22,2020-05-29,Brazil,GO,TOTAL,4,119,420,3521,119,3319,1.69555,50.168459999999996,0.0338,,21887.0,12801.0,182.39319,-16.6864,-49.2643
22,2020-05-29,Brazil,MA,TOTAL,21,932,2138,32620,911,30482,13.17281,461.04828,0.028569999999999998,8639.0,1730.0,52012.0,735.13314,-2.53874,-44.2825
22,2020-05-29,Brazil,MG,TOTAL,2,257,546,9232,257,9232,1.21405,43.61137,0.027839999999999997,4333.0,101572.0,21327.0,100.74736999999999,-19.9102,-43.9266
22,2020-05-29,Brazil,MS,TOTAL,1,19,62,1418,18,1356,0.6837,51.02581,0.0134,451.0,385.0,10554.0,379.77881,-20.4486,-54.6295
22,2020-05-29,Brazil,MT,TOTAL,3,57,177,2262,56,2103,1.63583,64.91669,0.0252,658.0,320.0,7330.0,210.36222,-15.600999999999999,-56.0974
22,2020-05-29,Brazil,PA,TOTAL,115,2900,2164,37296,2827,36486,33.7097,433.52999000000005,0.07776,25463.0,131.0,42694.0,496.27653,-1.4554,-48.4898
22,2020-05-29,Brazil,PB,TOTAL,9,327,879,12011,327,12011,8.138119999999999,298.92037,0.02723,2435.0,,42170.0,1049.49396,-7.1150899999999995,-34.8641
22,2020-05-29,Brazil,PE,TOTAL,103,2669,1542,32255,2669,32255,27.92697,337.4988,0.08275,12835.0,507.0,51928.0,543.34639,-8.046660000000001,-34.8771
22,2020-05-29,Brazil,PI,TOTAL,11,157,242,4745,146,4503,4.79649,144.96398,0.033089999999999994,456.0,172.0,42152.0,1287.78114,-5.09194,-42.8034
22,2020-05-29,Brazil,PR,TOTAL,4,178,259,4300,173,4236,1.55677,37.607279999999996,0.0414,1863.0,2063.0,31994.0,279.81564,-25.4195,-49.2646
22,2020-05-29,Brazil,RJ,TOTAL,223,5079,3067,47953,5079,47953,29.417990000000003,277.7478,0.10592,34136.0,,,,-22.9129,-43.2003
22,2020-05-29,Brazil,RN,TOTAL,37,305,939,7402,268,6463,8.69726,211.07242999999997,0.041210000000000004,1410.0,14906.0,19015.0,542.2240400000001,-5.79357,-35.1986
22,2020-05-29,Brazil,RO,TOTAL,3,145,250,4502,145,4502,8.15879,253.31627000000003,0.03221,2075.0,529.0,15240.0,857.5166300000001,-8.760769999999999,-63.8999
22,2020-05-29,Brazil,RR,TOTAL,2,110,201,3299,108,3098,18.15898,544.60423,0.033339999999999995,1151.0,,5129.0,846.7035699999999,2.82384,-60.6753
22,2020-05-29,Brazil,RS,TOTAL,3,216,609,8843,213,8234,1.8985299999999998,77.72536,0.02443,6246.0,457.0,69461.0,610.52598,-30.0318,-51.2065
22,2020-05-29,Brazil,SC,TOTAL,3,134,530,8530,134,8530,1.8702599999999998,119.05446,0.01571,4818.0,642.0,39671.0,553.69398,-27.5945,-48.5477
22,2020-05-29,Brazil,SE,TOTAL,7,142,306,6462,142,6462,6.17742,281.1159,0.02197,2431.0,,17871.0,777.44078,-10.9091,-37.0677
22,2020-05-29,Brazil,SP,TOTAL,295,7275,5691,101556,7275,101556,15.8431,221.16312000000002,0.07164,19665.0,185082.0,87463.0,190.47215,-23.5329,-46.6395
22,2020-05-29,Brazil,TO,TOTAL,2,70,334,3611,70,3611,4.45047,229.58091000000002,0.01939,1229.0,,3051.0,193.97711,-10.24,-48.3558
22,2020-05-30,Brazil,AC,TOTAL,7,142,231,6072,142,6072,16.10096,688.4861099999999,0.02339,2163.0,148.0,12693.0,1439.22171,-9.97499,-67.8243
22,2020-05-30,Brazil,AL,TOTAL,18,424,604,9223,424,9223,12.70466,276.35641,0.04597,5292.0,978.0,13764.0,412.42217,-9.665989999999999,-35.735
22,2020-05-30,Brazil,AM,TOTAL,36,2047,1651,40560,2047,40560,49.3896,978.6234900000001,0.05047,31121.0,558.0,71077.0,1714.9315100000001,-3.1186599999999998,-60.0212
22,2020-05-30,Brazil,AP,TOTAL,8,215,844,9313,215,9313,25.421789999999998,1101.1775599999999,0.02309,3757.0,9251.0,25311.0,2992.79558,0.034934,-51.0694
22,2020-05-30,Brazil,BA,TOTAL,29,638,709,17626,638,17626,4.289630000000001,118.50953999999999,0.0362,5709.0,55785.0,109824.0,738.4087099999999,-12.9718,-38.5011
22,2020-05-30,Brazil,CE,TOTAL,97,2956,9427,47822,2956,46506,32.369409999999995,523.67052,0.061810000000000004,30395.0,53833.0,114134.0,1249.81412,-20.8508,-46.711999999999996
22,2020-05-30,Brazil,DF,TOTAL,8,162,752,9474,162,9474,5.37266,314.20092999999997,0.0171,5127.0,1372.0,140151.0,4648.04455,-15.7795,-47.9297
22,2020-05-30,Brazil,ES,TOTAL,23,583,534,13437,583,13437,14.50736,334.36602,0.04339,7420.0,,45955.0,1143.54323,-20.3155,-40.3128
22,2020-05-30,Brazil,GO,TOTAL,5,124,88,3609,122,3585,1.7668,51.422309999999996,0.03436,,22223.0,12801.0,182.39319,-16.6864,-49.2643
22,2020-05-30,Brazil,MA,TOTAL,23,955,2019,34639,932,32620,13.49789,489.58465,0.027569999999999997,8965.0,1007.0,52012.0,735.13314,-2.53874,-44.2825
22,2020-05-30,Brazil,MG,TOTAL,6,263,398,9630,263,9630,1.2423899999999999,45.4915,0.02731,4657.0,101572.0,21327.0,100.74736999999999,-19.9102,-43.9266
22,2020-05-30,Brazil,MS,TOTAL,1,20,71,1489,19,1418,0.7196899999999999,53.580690000000004,0.013430000000000001,507.0,329.0,10554.0,379.77881,-20.4486,-54.6295
22,2020-05-30,Brazil,MT,TOTAL,1,58,151,2413,57,2361,1.6645299999999998,69.25021,0.02404,675.0,297.0,7330.0,210.36222,-15.600999999999999,-56.0974
22,2020-05-30,Brazil,PA,TOTAL,20,2920,563,37859,2900,37296,33.94218,440.07432,0.07712999999999999,26685.0,198.0,42694.0,496.27653,-1.4554,-48.4898
22,2020-05-30,Brazil,PB,TOTAL,20,347,851,12862,347,12862,8.635860000000001,320.09938999999997,0.02698,2435.0,,42170.0,1049.49396,-7.1150899999999995,-34.8641
22,2020-05-30,Brazil,PE,TOTAL,71,2740,1172,33427,2740,33427,28.66987,349.76197,0.08197,13893.0,507.0,51928.0,543.34639,-8.046660000000001,-34.8771
22,2020-05-30,Brazil,PI,TOTAL,4,161,186,4931,157,4745,4.91869,150.64643999999998,0.03265,467.0,172.0,42152.0,1287.78114,-5.09194,-42.8034
22,2020-05-30,Brazil,PR,TOTAL,8,186,238,4538,181,4473,1.62673,39.6888,0.04099,1863.0,1939.0,31994.0,279.81564,-25.4195,-49.2646
22,2020-05-30,Brazil,RJ,TOTAL,198,5277,4467,52420,5277,52420,30.56483,303.62104,0.10067000000000001,37470.0,,,,-22.9129,-43.2003
22,2020-05-30,Brazil,RN,TOTAL,0,305,0,7402,305,7402,8.69726,211.07242999999997,0.041210000000000004,1410.0,14172.0,19015.0,542.2240400000001,-5.79357,-35.1986
22,2020-05-30,Brazil,RO,TOTAL,6,151,241,4743,151,4743,8.49639,266.87673,0.03184,2146.0,435.0,15240.0,857.5166300000001,-8.760769999999999,-63.8999
22,2020-05-30,Brazil,RR,TOTAL,6,116,176,3475,110,3299,19.14947,573.65859,0.03338,1175.0,,5129.0,846.7035699999999,2.82384,-60.6753
22,2020-05-30,Brazil,RS,TOTAL,2,218,399,9242,218,9242,1.9161099999999998,81.23236,0.02359,6709.0,457.0,69461.0,610.52598,-30.0318,-51.2065
22,2020-05-30,Brazil,SC,TOTAL,2,136,250,8780,136,8778,1.8981700000000001,122.54375,0.01549,4964.0,642.0,39671.0,553.69398,-27.5945,-48.5477
22,2020-05-30,Brazil,SE,TOTAL,7,149,343,6805,149,6805,6.48194,296.03741,0.0219,2783.0,,17871.0,777.44078,-10.9091,-37.0677
22,2020-05-30,Brazil,SP,TOTAL,257,7532,5586,107142,7532,107142,16.40278,233.328,0.0703,49295.0,192785.0,87463.0,190.47215,-23.5329,-46.6395
22,2020-05-30,Brazil,TO,TOTAL,1,71,370,3981,71,3981,4.51405,253.10484,0.017830000000000002,1246.0,,3051.0,193.97711,-10.24,-48.3558
23,2020-05-31,Brazil,AC,TOTAL,6,148,147,6219,148,6219,16.78128,705.15401,0.0238,2611.0,148.0,12693.0,1439.22171,-9.97499,-67.8243
23,2020-05-31,Brazil,AL,TOTAL,19,443,1065,10288,443,10288,13.273979999999998,308.26788999999997,0.04306,5480.0,2875.0,13764.0,412.42217,-9.665989999999999,-35.735
23,2020-05-31,Brazil,AM,TOTAL,5,2052,818,41378,2052,41378,49.51024,998.36003,0.049589999999999995,33140.0,558.0,71077.0,1714.9315100000001,-3.1186599999999998,-60.0212
23,2020-05-31,Brazil,AP,TOTAL,7,222,289,9602,222,9602,26.24948,1135.3491800000002,0.023119999999999998,3857.0,9418.0,25311.0,2992.79558,0.034934,-51.0694
23,2020-05-31,Brazil,BA,TOTAL,29,667,766,18392,667,18392,4.48462,123.65978999999999,0.03627,6053.0,56544.0,109824.0,738.4087099999999,-12.9718,-38.5011
23,2020-05-31,Brazil,CE,TOTAL,54,3010,667,48489,3010,48489,32.96073,530.9744400000001,0.062079999999999996,31736.0,53151.0,114134.0,1249.81412,-20.8508,-46.711999999999996
23,2020-05-31,Brazil,DF,TOTAL,8,170,306,9780,170,9780,5.63797,324.34927999999996,0.01738,5384.0,1371.0,140151.0,4648.04455,-15.7795,-47.9297
23,2020-05-31,Brazil,ES,TOTAL,21,604,253,13690,604,13690,15.02992,340.66166,0.04412,7732.0,,45955.0,1143.54323,-20.3155,-40.3128
23,2020-05-31,Brazil,GO,TOTAL,0,124,117,3726,124,3702,1.7668,53.089369999999995,0.033280000000000004,,22410.0,12801.0,182.39319,-16.6864,-49.2643
23,2020-05-31,Brazil,MA,TOTAL,21,976,658,35297,955,34639,13.7947,498.88475999999997,0.02765,10220.0,846.0,52012.0,735.13314,-2.53874,-44.2825
23,2020-05-31,Brazil,MG,TOTAL,8,271,834,10464,271,10464,1.28019,49.431259999999995,0.0259,4852.0,101572.0,21327.0,100.74736999999999,-19.9102,-43.9266
23,2020-05-31,Brazil,MS,TOTAL,0,20,79,1568,20,1489,0.7196899999999999,56.42346,0.012759999999999999,522.0,329.0,10554.0,379.77881,-20.4486,-54.6295
23,2020-05-31,Brazil,MT,TOTAL,5,63,72,2485,61,2429,1.8080200000000002,71.31652,0.02535,696.0,363.0,7330.0,210.36222,-15.600999999999999,-56.0974
23,2020-05-31,Brazil,PA,TOTAL,3,2923,102,37961,2923,37961,33.97705,441.25998,0.077,27707.0,198.0,42694.0,496.27653,-1.4554,-48.4898
23,2020-05-31,Brazil,PB,TOTAL,13,360,300,13162,360,13162,8.9594,327.56555,0.02735,2492.0,,42170.0,1049.49396,-7.1150899999999995,-34.8641
23,2020-05-31,Brazil,PE,TOTAL,67,2807,1023,34450,2807,34450,29.37092,360.46609,0.08148,15342.0,507.0,51928.0,543.34639,-8.046660000000001,-34.8771
23,2020-05-31,Brazil,PI,TOTAL,7,168,188,5119,161,4931,5.13255,156.39001000000002,0.03282,481.0,172.0,42152.0,1287.78114,-5.09194,-42.8034
23,2020-05-31,Brazil,PR,TOTAL,1,187,214,4752,182,4687,1.6354799999999998,41.56042,0.03935,1863.0,1418.0,31994.0,279.81564,-25.4195,-49.2646
23,2020-05-31,Brazil,RJ,TOTAL,67,5344,968,53388,5344,53388,30.9529,309.22778,0.1001,38735.0,,,,-22.9129,-43.2003
23,2020-05-31,Brazil,RN,TOTAL,18,323,649,8051,305,8051,9.21054,229.57906,0.040119999999999996,1410.0,14172.0,19015.0,542.2240400000001,-5.79357,-35.1986
23,2020-05-31,Brazil,RO,TOTAL,5,156,199,4942,156,4942,8.77773,278.07396,0.03157,2157.0,387.0,15240.0,857.5166300000001,-8.760769999999999,-63.8999
23,2020-05-31,Brazil,RR,TOTAL,0,116,217,3692,116,3474,19.14947,609.4813,0.03142,1180.0,,5129.0,846.7035699999999,2.82384,-60.6753
23,2020-05-31,Brazil,RS,TOTAL,6,224,90,9332,224,9332,1.9688400000000001,82.02342,0.024,6886.0,457.0,69461.0,610.52598,-30.0318,-51.2065
23,2020-05-31,Brazil,SC,TOTAL,7,143,257,9037,143,9037,1.99587,126.13073999999999,0.015819999999999997,5207.0,835.0,39671.0,553.69398,-27.5945,-48.5477
23,2020-05-31,Brazil,SE,TOTAL,9,158,194,6999,158,6999,6.873460000000001,304.47697,0.02257,2953.0,,17871.0,777.44078,-10.9091,-37.0677
23,2020-05-31,Brazil,SP,TOTAL,83,7615,2556,109698,7615,109698,16.58353,238.89432000000002,0.06942000000000001,49295.0,194413.0,87463.0,190.47215,-23.5329,-46.6395
23,2020-05-31,Brazil,TO,TOTAL,2,73,195,4176,73,4176,4.64121,265.50259,0.017480000000000002,1246.0,,3051.0,193.97711,-10.24,-48.3558
23,2020-06-01,Brazil,AC,TOTAL,13,161,107,6326,161,6326,18.25531,717.28642,0.02545,2677.0,148.0,12693.0,1439.22171,-9.97499,-67.8243
23,2020-06-01,Brazil,AL,TOTAL,18,461,549,10837,461,10837,13.813329999999999,324.71803,0.042539999999999994,5951.0,2581.0,13764.0,412.42217,-9.665989999999999,-35.735
23,2020-06-01,Brazil,AM,TOTAL,19,2071,396,41774,2071,41774,49.96867,1007.9146400000001,0.04958,33443.0,558.0,71077.0,1714.9315100000001,-3.1186599999999998,-60.0212
23,2020-06-01,Brazil,AP,TOTAL,6,228,288,9890,228,9890,26.95893,1169.40256,0.02305,4039.0,9566.0,25311.0,2992.79558,0.034934,-51.0694
23,2020-06-01,Brazil,BA,TOTAL,34,701,506,18898,701,18898,4.71322,127.06192,0.03709,6701.0,57285.0,109824.0,738.4087099999999,-12.9718,-38.5011
23,2020-06-01,Brazil,CE,TOTAL,178,3188,2015,50504,3188,50504,34.909909999999996,553.03952,0.06312000000000001,33293.0,53341.0,114134.0,1249.81412,-20.8508,-46.711999999999996
23,2020-06-01,Brazil,DF,TOTAL,3,173,730,10510,171,10510,5.73747,348.5594,0.01646,5580.0,2000.0,140151.0,4648.04455,-15.7795,-47.9297
23,2020-06-01,Brazil,ES,TOTAL,24,628,595,14285,614,14069,15.627139999999999,355.46763,0.04396,8012.0,,45955.0,1143.54323,-20.3155,-40.3128
23,2020-06-01,Brazil,GO,TOTAL,3,127,291,4017,127,3906,1.8095400000000001,57.235640000000004,0.03162,,23835.0,12801.0,182.39319,-16.6864,-49.2643
23,2020-06-01,Brazil,MA,TOTAL,21,997,1328,36625,976,35297,14.091510000000001,517.6546,0.027219999999999998,11473.0,922.0,52012.0,735.13314,-2.53874,-44.2825
23,2020-06-01,Brazil,MG,TOTAL,7,278,206,10670,278,10670,1.31325,50.40439,0.02605,5341.0,101572.0,21327.0,100.74736999999999,-19.9102,-43.9266
23,2020-06-01,Brazil,MS,TOTAL,0,20,78,1646,20,1568,0.7196899999999999,59.23024,0.01215,532.0,465.0,10554.0,379.77881,-20.4486,-54.6295
23,2020-06-01,Brazil,MT,TOTAL,4,67,151,2636,66,2541,1.92282,75.65004,0.025419999999999998,749.0,363.0,7330.0,210.36222,-15.600999999999999,-56.0974
23,2020-06-01,Brazil,PA,TOTAL,96,3019,2053,40014,2925,38046,35.09296,465.12412,0.07545,29476.0,143.0,42694.0,496.27653,-1.4554,-48.4898
23,2020-06-01,Brazil,PB,TOTAL,10,370,533,13695,370,13695,9.208269999999999,340.83044,0.02702,2637.0,,42170.0,1049.49396,-7.1150899999999995,-34.8641
23,2020-06-01,Brazil,PE,TOTAL,68,2875,450,34900,2875,34900,30.082440000000002,365.17464,0.08238,16432.0,507.0,51928.0,543.34639,-8.046660000000001,-34.8771
23,2020-06-01,Brazil,PI,TOTAL,12,180,387,5506,168,5119,5.49916,168.2132,0.03269,495.0,172.0,42152.0,1287.78114,-5.09194,-42.8034
23,2020-06-01,Brazil,PR,TOTAL,8,195,148,4900,190,4835,1.70545,42.85481,0.0398,1971.0,1418.0,31994.0,279.81564,-25.4195,-49.2646
23,2020-06-01,Brazil,RJ,TOTAL,118,5462,1142,54530,5462,54530,31.636359999999996,315.84234,0.10017000000000001,40355.0,,,,-22.9129,-43.2003
23,2020-06-01,Brazil,RN,TOTAL,18,341,182,8233,323,7964,9.72382,234.76889,0.04142,1824.0,16526.0,19015.0,542.2240400000001,-5.79357,-35.1986
23,2020-06-01,Brazil,RO,TOTAL,3,159,230,5172,159,5172,8.946530000000001,291.01549,0.030739999999999996,2389.0,122.0,15240.0,857.5166300000001,-8.760769999999999,-63.8999
23,2020-06-01,Brazil,RR,TOTAL,4,120,158,3850,116,3692,19.80979,635.56419,0.03117,1180.0,,5129.0,846.7035699999999,2.82384,-60.6753
23,2020-06-01,Brazil,RS,TOTAL,8,232,164,9496,232,9332,2.03916,83.46489,0.02443,7103.0,457.0,69461.0,610.52598,-30.0318,-51.2065
23,2020-06-01,Brazil,SC,TOTAL,3,146,461,9498,146,9498,2.0377400000000003,132.56498,0.015369999999999998,5516.0,595.0,39671.0,553.69398,-27.5945,-48.5477
23,2020-06-01,Brazil,SE,TOTAL,8,166,234,7233,166,7233,7.221489999999999,314.65666,0.02295,2999.0,,17871.0,777.44078,-10.9091,-37.0677
23,2020-06-01,Brazil,SP,TOTAL,52,7667,1598,111296,7667,111296,16.69677,242.37436,0.06888999999999999,49295.0,191006.0,87463.0,190.47215,-23.5329,-46.6395
23,2020-06-01,Brazil,TO,TOTAL,3,76,169,4345,76,4345,4.83194,276.24731,0.017490000000000002,1246.0,,3051.0,193.97711,-10.24,-48.3558
23,2020-06-02,Brazil,AC,TOTAL,4,165,139,6465,165,6465,18.70886,733.04722,0.025519999999999998,2845.0,148.0,14244.0,1615.08501,-9.97499,-67.8243
23,2020-06-02,Brazil,AL,TOTAL,21,482,722,11559,482,11559,14.442570000000002,346.35192,0.0417,6575.0,2144.0,22554.0,675.80424,-9.665989999999999,-35.735
23,2020-06-02,Brazil,AM,TOTAL,31,2102,1421,43195,2102,43195,50.71663,1042.2002400000001,0.04866,34583.0,558.0,94882.0,2289.29375,-3.1186599999999998,-60.0212
23,2020-06-02,Brazil,AP,TOTAL,9,237,621,10511,237,10511,28.023090000000003,1242.83017,0.02255,4362.0,9855.0,29642.0,3504.89695,0.034934,-51.0694
23,2020-06-02,Brazil,BA,TOTAL,35,736,2532,21430,736,21430,4.94854,144.08598,0.034339999999999996,7247.0,59638.0,122881.0,826.19829,-12.9718,-38.5011
23,2020-06-02,Brazil,CE,TOTAL,316,3504,4179,54683,3421,53073,38.37024,598.80128,0.06408,35623.0,53462.0,128753.0,1409.89816,-20.8508,-46.711999999999996
23,2020-06-02,Brazil,DF,TOTAL,4,177,746,11256,177,11256,5.87012,373.30015,0.015719999999999998,5982.0,2417.0,147226.0,4882.68373,-15.7795,-47.9297
23,2020-06-02,Brazil,ES,TOTAL,36,664,866,15151,664,15151,16.52296,377.01716,0.04383,8434.0,,50893.0,1266.42032,-20.3155,-40.3128
23,2020-06-02,Brazil,GO,TOTAL,28,155,469,4486,151,4377,2.2085,63.918119999999995,0.03455,,24342.0,15493.0,220.74977,-16.6864,-49.2643
23,2020-06-02,Brazil,MA,TOTAL,31,1028,1549,38174,997,36625,14.52966,539.5480299999999,0.026930000000000003,12741.0,1126.0,61010.0,862.3100900000001,-2.53874,-44.2825
23,2020-06-02,Brazil,MG,TOTAL,11,289,269,10939,289,10939,1.36522,51.675129999999996,0.02642,5118.0,101572.0,22409.0,105.85866999999999,-19.9102,-43.9266
23,2020-06-02,Brazil,MS,TOTAL,0,20,156,1802,20,1646,0.7196899999999999,64.8438,0.0111,650.0,278.0,12886.0,463.69431,-20.4486,-54.6295
23,2020-06-02,Brazil,MT,TOTAL,8,75,181,2817,70,2709,2.1524099999999997,80.84453,0.026619999999999998,799.0,363.0,8201.0,235.35887999999997,-15.600999999999999,-56.0974
